type,timediff,n_items
gold,-1387,1
gold,-1369,1
gold,-1368,1
gold,-1350,1
gold,-1334,1
gold,-1318,1
gold,-1295,1
gold,-1292,1
gold,-1285,1
gold,-1236,1
gold,-1226,1
gold,-1219,1
gold,-1217,2
gold,-1169,1
gold,-1161,1
gold,-1124,1
gold,-1110,1
gold,-1044,1
gold,-969,1
gold,-784,1
gold,-732,1
gold,-709,1
gold,-617,1
gold,-568,1
gold,-523,1
gold,-423,1
gold,-408,1
gold,-392,1
gold,-317,1
gold,-291,1
gold,-282,2
gold,-275,1
gold,-264,1
gold,-230,2
gold,-223,2
gold,-208,2
gold,-175,1
gold,-99,1
