type,timediff,n_items
green,98,228
green,341,155
green,347,27
green,490,23
green,298,74
green,-199,1
green,-99,9
green,-148,4
green,190,72
green,476,34
green,167,80
green,-114,18
green,259,108
green,516,8
green,422,23
green,21,1963
green,568,3
green,-200,2
green,156,129
green,-80,17
green,64,373
green,350,94
green,-349,1
green,256,83
green,399,31
green,442,121
green,50,414
green,24,1193
green,356,35
green,47,570
green,425,46
green,548,3
green,216,62
green,333,41
green,-332,1
green,316,57
green,224,108
green,565,15
green,-83,12
green,582,4
green,559,23
green,482,13
green,433,14
green,-240,10
green,-97,21
green,142,124
green,474,10
green,-66,24
green,-258,2
green,374,88
green,574,4
green,-375,1
green,317,52
green,-275,1
green,566,5
green,534,11
green,-155,5
green,205,89
green,13,2309
green,-63,28
green,-384,1
green,397,24
green,434,11
green,56,429
green,-49,118
green,248,74
green,491,18
green,99,177
green,148,58
green,-23,101
green,523,6
green,314,68
green,417,22
green,-175,2
green,82,201
green,-32,69
green,39,644
green,16,1706
green,208,53
green,543,16
green,309,44
green,-164,2
green,426,16
green,140,221
green,-239,4
green,163,88
green,409,19
green,624,1
green,223,184
green,372,28
green,297,126
green,581,2
green,-133,17
green,183,109
green,601,4
green,91,276
green,340,60
green,389,25
green,97,218
green,-307,1
green,383,57
green,-90,33
green,-359,2
green,406,29
green,-230,2
green,266,114
green,423,14
green,609,2
green,174,89
green,392,25
green,249,50
green,-107,11
green,-81,27
green,-130,1
green,-648,1
green,14,2798
green,598,2
green,-548,1
green,200,50
green,-299,3
green,592,4
green,-995,4
green,355,39
green,547,8
green,-285,1
green,161,97
green,278,91
green,-168,2
green,169,160
green,470,10
green,9,2593
green,630,3
green,530,3
green,-159,2
green,587,8
green,195,123
green,301,48
green,-145,3
green,52,310
green,544,14
green,444,20
green,-886,1
green,-345,1
green,427,19
green,521,11
green,-188,1
green,212,59
green,-219,2
green,218,97
green,318,65
green,613,6
green,619,2
green,126,160
green,321,68
green,35,1180
green,129,126
green,-85,28
green,553,5
green,-254,6
green,504,69
green,304,33
green,-42,103
green,-237,1
green,144,66
green,453,60
green,336,110
green,236,68
green,405,21
green,-160,1
green,-20,131
green,-220,3
green,319,60
green,468,36
green,-343,1
green,536,4
green,413,13
green,-412,1
green,-435,2
green,505,10
green,44,604
green,585,3
green,293,44
green,-151,7
green,-51,57
green,1,25787
green,379,30
green,571,6
green,93,176
green,310,28
green,210,68
green,611,5
green,279,85
green,-77,45
green,519,6
green,270,68
green,176,118
green,84,284
green,153,135
green,-226,1
green,-203,1
green,-60,38
green,-103,6
green,-589,1
green,4,4518
green,-446,1
green,396,23
green,119,200
green,96,129
green,-118,5
green,-304,3
green,311,188
green,188,77
green,503,25
green,79,189
green,411,26
green,328,35
green,19,1615
green,614,4
green,171,171
green,-26,81
green,36,1020
green,-129,14
green,-178,3
green,560,60
green,85,291
green,-86,21
green,62,421
green,136,43
green,554,12
green,603,2
green,262,41
green,377,38
green,454,66
green,162,83
green,-29,70
green,76,334
green,-418,1
green,59,328
green,437,20
green,-438,1
green,-109,26
green,580,5
green,-301,3
green,53,649
green,-146,6
green,388,22
green,145,90
green,637,3
green,494,11
green,394,45
green,345,94
green,286,83
green,-93,22
green,117,115
green,478,47
green,-479,1
green,-170,1
green,612,10
green,-18,97
green,363,36
green,-227,1
green,-153,7
green,-10,359
green,134,154
green,34,854
green,11,2144
green,111,182
green,54,514
green,538,11
green,346,89
green,589,11
green,-662,1
green,569,3
green,-545,1
green,429,12
green,220,96
green,621,6
green,-127,14
green,369,162
green,-462,1
green,37,906
green,578,2
green,137,51
green,343,100
green,-101,16
green,261,97
green,570,11
green,378,50
green,-546,1
green,69,382
green,92,298
green,209,73
green,-185,1
green,-76,51
green,29,1205
green,564,6
green,361,26
green,418,26
green,344,53
green,-59,33
green,201,56
green,-463,4
green,438,23
green,244,142
green,-680,1
green,387,27
green,-978,1
green,-251,1
green,-102,8
green,146,156
green,-96,9
green,295,41
green,-294,1
green,404,38
green,-119,12
green,-311,3
green,-136,52
green,-19,192
green,327,103
green,229,90
green,513,11
green,-128,14
green,86,133
green,-36,73
green,604,7
green,-503,6
green,43,717
green,-646,1
green,447,16
green,522,6
green,-569,1
green,-68,7
green,330,25
green,184,93
green,528,45
green,-28,55
green,313,63
green,-312,1
green,276,68
green,121,128
green,127,130
green,-120,5
green,-661,1
green,370,56
green,-369,1
green,462,23
green,-655,1
green,101,225
green,-243,1
green,193,73
green,-94,28
green,402,33
green,502,10
green,479,12
green,-17,102
green,419,36
green,-664,3
green,-11,430
green,488,64
green,204,99
green,10,2070
green,61,257
green,-134,2
green,-111,17
green,445,18
green,588,1
green,253,45
green,-987,4
green,-246,6
green,428,28
green,497,17
green,-43,81
green,-404,2
green,305,58
green,480,69
green,-218,5
green,-135,2
green,219,115
green,-229,1
green,-78,27
green,520,5
green,271,70
green,368,31
green,228,51
green,460,18
green,-410,4
green,-12,445
green,-988,7
green,254,41
green,597,6
green,285,114
green,546,17
green,477,24
green,354,36
green,-238,3
green,185,93
green,371,51
green,-221,1
green,202,64
green,629,8
green,-152,6
green,-9,419
green,251,51
green,-679,7
green,102,225
green,-338,1
green,351,65
green,302,68
green,45,575
green,294,107
green,537,4
green,-3,654
green,-70,47
green,403,134
green,595,5
green,263,74
green,-187,5
green,77,427
green,-419,1
green,60,357
green,226,86
green,177,41
green,-104,10
green,154,135
green,-84,37
green,160,142
green,552,62
green,303,44
green,-396,4
green,103,163
green,-204,10
green,495,15
green,-296,1
green,246,39
green,120,188
green,-213,1
green,452,15
green,360,16
green,329,42
green,260,53
green,20,1384
green,412,21
green,320,53
green,-370,1
green,486,12
green,535,6
green,-87,14
green,-579,1
green,386,24
green,243,49
green,435,6
green,51,615
green,151,138
green,-293,1
green,-1,4039
green,443,13
green,0,26681
green,593,11
green,23,1054
green,-22,85
green,46,526
green,115,139
green,138,74
green,407,21
green,-308,2
green,232,130
green,-16,127
green,-231,2
green,610,15
green,75,236
green,616,5
green,132,135
green,464,30
green,15,2348
green,458,19
green,493,8
green,189,84
green,-142,2
green,264,151
green,-975,1
green,172,95
green,66,232
green,-65,14
green,375,31
green,-666,1
green,467,36
green,-125,2
green,533,7
green,584,3
green,484,36
green,-5,549
green,292,59
green,633,4
green,590,9
green,441,22
green,-214,1
green,499,10
green,-91,15
green,-306,1
green,382,40
green,-283,2
green,113,198
green,230,57
green,-74,23
green,107,116
green,273,53
green,250,50
green,58,362
green,-57,60
green,-131,7
green,130,121
green,-14,215
green,-100,9
green,207,85
green,-300,2
green,150,61
green,542,11
green,591,9
green,-541,1
green,141,79
green,525,9
green,233,46
green,456,9
green,30,1082
green,373,36
green,-372,2
green,-31,58
green,-123,5
green,508,15
green,625,1
green,90,178
green,-40,51
green,539,7
green,147,123
green,-48,105
green,451,60
green,165,48
green,282,46
green,125,115
green,65,318
green,365,34
green,514,10
green,73,304
green,-667,2
green,-172,1
green,-484,5
green,626,1
green,5,4216
green,242,55
green,-241,2
green,-298,1
green,-98,8
green,-149,2
green,-198,1
green,500,81
green,191,192
green,116,156
green,-115,6
green,-232,1
green,331,26
green,408,26
green,308,75
green,431,13
green,-284,6
green,623,8
green,231,177
green,-324,2
green,325,44
green,122,96
green,-75,24
green,606,3
green,557,8
green,-650,1
green,414,10
green,33,971
green,-132,59
green,-15,151
green,600,5
green,-501,2
green,-742,3
green,-141,3
green,-47,70
green,240,49
green,549,11
green,526,13
green,257,106
green,332,37
green,-64,28
green,-966,1
green,-216,2
green,466,11
green,123,123
green,-665,2
green,83,192
green,509,18
green,40,734
green,-41,75
green,489,15
green,214,33
green,-21,108
green,166,49
green,-113,18
green,-382,1
green,114,105
green,575,3
green,-267,1
green,80,203
green,515,7
green,-58,44
green,-224,1
green,180,143
green,57,509
green,206,56
green,506,18
green,-7,574
green,300,55
green,541,15
green,492,6
green,-116,2
green,401,80
green,192,82
green,524,9
green,501,11
green,284,138
green,315,78
green,175,80
green,424,14
green,324,33
green,-122,5
green,-82,38
green,-365,1
green,158,107
green,-108,19
green,607,2
green,-39,40
green,556,12
green,481,17
green,-88,13
green,550,5
green,72,239
green,473,11
green,258,54
green,381,24
green,-357,5
green,32,897
green,-73,93
green,-25,73
green,272,121
green,567,7
green,-248,1
green,367,47
green,390,19
green,-105,12
green,-56,29
green,155,245
green,106,244
green,63,423
green,-242,8
green,-348,2
green,241,45
green,49,536
green,198,54
green,149,67
green,359,29
green,307,46
green,-183,1
green,267,106
green,-266,6
green,376,57
green,-174,4
green,-323,3
green,322,54
green,173,240
green,81,251
green,-8,432
green,-180,1
green,38,834
green,599,5
green,-206,2
green,7,3974
green,634,3
green,342,64
green,299,89
green,239,40
green,-140,6
green,164,89
green,-163,2
green,-409,1
green,-217,2
green,465,79
green,124,156
green,439,24
green,416,40
green,608,12
green,133,97
green,459,11
green,631,5
green,41,889
green,551,5
green,290,70
green,339,74
green,-297,3
green,247,75
green,-197,1
green,-189,2
green,-89,14
green,334,24
green,357,28
green,-358,2
green,457,10
green,265,162
green,-72,43
green,25,1314
green,440,26
green,391,28
green,105,212
green,-106,9
green,483,11
green,291,63
green,540,28
green,-6,439
green,-255,1
green,-192,2
green,-55,49
green,199,37
green,448,52
green,348,80
green,-46,43
green,617,3
green,-215,7
green,139,73
green,22,1482
green,222,59
green,517,10
green,225,80
green,108,85
green,274,47
green,531,14
green,182,108
green,88,250
green,400,23
green,-991,1
green,-1134,1
green,48,529
green,449,14
green,-233,6
green,-356,5
green,432,20
green,280,105
green,-30,52
green,31,1187
green,217,107
green,-24,83
green,518,20
green,558,16
green,415,63
green,-482,1
green,532,9
green,-147,5
green,289,83
green,197,75
green,475,13
green,498,15
green,-167,1
green,306,40
green,283,90
green,-668,3
green,323,81
green,366,26
green,74,287
green,-173,2
green,615,3
green,131,106
green,-156,1
green,157,157
green,-38,80
green,635,2
green,349,59
green,8,2802
green,-150,7
green,-250,1
green,100,126
green,-50,108
green,238,37
green,-45,138
green,430,57
green,-162,5
green,-669,2
green,-268,2
green,221,47
green,487,13
green,109,120
green,338,26
green,-586,1
green,-337,2
green,-53,35
green,636,1
green,-302,4
green,-351,1
green,3,5860
green,-2,1167
green,252,99
green,-245,4
green,152,249
green,95,117
green,118,125
green,335,107
green,235,130
green,421,15
green,78,218
green,410,24
green,527,2
green,-79,22
green,26,1187
green,12,1789
green,178,39
green,510,9
green,461,29
green,-179,1
green,135,82
green,627,2
green,112,222
green,-62,34
green,596,16
green,213,45
green,545,4
green,-143,2
green,353,65
green,-137,2
green,67,357
green,562,12
green,622,3
green,27,1838
green,605,1
green,485,11
green,436,9
green,-37,110
green,87,186
green,628,1
green,579,2
green,-386,1
green,393,84
green,-71,80
green,70,343
green,-117,3
green,187,132
green,287,53
green,-478,2
green,-455,1
green,18,1626
green,362,17
green,170,54
green,-177,1
green,-34,86
green,227,102
green,-154,3
green,110,164
green,602,8
green,-652,4
green,196,123
green,-54,22
green,-303,5
green,104,253
green,496,19
green,296,47
green,-95,13
green,211,81
green,288,71
green,234,70
green,-112,16
green,-327,2
green,-126,14
green,420,28
green,-35,85
green,511,14
green,179,38
green,-553,1
green,577,3
green,-504,13
green,-653,6
green,42,819
green,385,28
green,594,3
green,168,79
green,-92,18
green,-69,28
green,-161,2
green,563,7
green,268,36
green,-169,5
green,128,140
green,471,6
green,463,58
green,-201,1
green,159,117
green,-52,60
green,337,35
green,586,6
green,-252,2
green,-244,3
green,2,10672
green,245,193
green,380,24
green,71,432
green,94,333
green,572,2
green,186,84
green,455,12
green,17,1414
green,-362,1
green,-279,1
green,326,54
green,472,28
green,269,99
green,-176,1
green,203,115
green,-61,37
green,-110,21
green,-4,495
green,446,19
green,352,46
green,-694,1
green,-253,2
green,395,27
green,-196,1
green,143,63
green,-236,5
green,237,74
green,-522,2
green,-44,67
green,312,69
green,-67,43
green,-184,2
green,469,32
green,68,393
green,277,50
green,561,13
green,28,1480
green,-121,11
green,-27,81
green,512,16
green,555,7
green,529,7
green,-505,13
green,-144,6
green,194,67

