type,timediff,n_items
gold,263,32
gold,276,63
gold,279,28
gold,281,16
gold,284,27
gold,287,28
gold,305,70
gold,311,15
gold,319,19
gold,324,12
gold,326,31
gold,327,14
gold,337,22
gold,342,21
gold,347,27
gold,355,20
gold,364,18
gold,366,39
gold,377,20
gold,379,24
gold,382,34
gold,392,20
gold,398,21
gold,403,11
gold,411,14
gold,416,9
gold,432,6
gold,435,9
gold,438,31
gold,443,12
gold,445,6
gold,451,9
gold,453,8
gold,464,9
gold,467,14
gold,472,4
gold,475,3
gold,477,6
gold,480,7
gold,483,7
gold,504,6
gold,506,2
gold,509,11
gold,512,7
gold,525,3
gold,528,6
gold,533,3
gold,544,9
gold,552,8
gold,557,14
gold,560,5
gold,562,2
gold,567,4
gold,568,5
gold,583,2
gold,596,3
gold,597,1
gold,599,1
gold,605,1
gold,618,2
gold,621,2
gold,628,1
gold,-1020,1
gold,-687,2
gold,-674,1
gold,-669,2
gold,-653,1
gold,-639,1
gold,-610,1
gold,-602,1
gold,-578,1
gold,-570,3
gold,-565,1
gold,-563,3
gold,-504,1
gold,-465,5
gold,-430,1
gold,-428,1
gold,-422,2
gold,-414,1
gold,-404,4
gold,-393,3
gold,-382,2
gold,-380,2
gold,-374,1
gold,-369,2
gold,-367,1
gold,-329,2
gold,-321,7
gold,-316,2
gold,-311,1
gold,-300,2
gold,-297,1
gold,-292,3
gold,-287,2
gold,-274,1
gold,-260,1
gold,-258,1
gold,-255,2
gold,-244,1
gold,-223,4
gold,-218,1
gold,-200,1
gold,-199,3
gold,-187,1
gold,-179,1
gold,-163,1
gold,-160,1
gold,-155,1
gold,-154,2
gold,-147,9
gold,-146,3
gold,-144,2
gold,-136,1
gold,-131,4
gold,-126,4
gold,-123,1
gold,-117,13
gold,-112,2
gold,-110,1
gold,-102,1
gold,-101,6
gold,-99,7
gold,-91,2
gold,-83,1
gold,-72,1
gold,-65,9
gold,-51,20
gold,-49,11
gold,-48,32
gold,-46,7
gold,-38,9
gold,-36,21
gold,-28,36
gold,-27,25
gold,-19,9
gold,-17,13
gold,-14,26
gold,-11,37
gold,-6,36
gold,2,3266
gold,4,2024
gold,5,1888
gold,10,840
gold,13,752
gold,15,600
gold,20,521
gold,21,523
gold,26,390
gold,29,375
gold,34,293
gold,42,230
gold,44,155
gold,45,148
gold,47,156
gold,49,165
gold,52,128
gold,58,140
gold,60,105
gold,63,130
gold,66,88
gold,68,107
gold,71,105
gold,81,65
gold,82,81
gold,84,97
gold,90,76
gold,108,58
gold,116,60
gold,118,58
gold,121,38
gold,126,40
gold,132,45
gold,140,49
gold,142,26
gold,161,44
gold,163,38
gold,164,36
gold,171,38
gold,180,42
gold,182,29
gold,188,34
gold,198,25
gold,201,26
gold,208,28
gold,209,40
gold,216,31
gold,217,28
gold,219,36
gold,232,17
gold,233,33
gold,240,28
gold,246,42
gold,253,40
gold,256,20
gold,259,32
gold,262,21
gold,264,39
gold,272,45
gold,275,29
gold,280,47
gold,298,52
gold,307,28
gold,309,23
gold,314,27
gold,317,20
gold,320,16
gold,322,26
gold,328,24
gold,330,14
gold,331,33
gold,336,26
gold,349,19
gold,352,34
gold,360,18
gold,373,9
gold,376,13
gold,381,28
gold,383,19
gold,396,10
gold,402,20
gold,404,22
gold,410,23
gold,413,8
gold,418,31
gold,429,24
gold,434,17
gold,447,14
gold,449,9
gold,466,11
gold,471,8
gold,474,10
gold,484,4
gold,492,6
gold,494,7
gold,495,10
gold,500,9
gold,503,4
gold,518,7
gold,524,3
gold,526,4
gold,529,2
gold,535,3
gold,550,5
gold,558,3
gold,571,4
gold,574,2
gold,579,3
gold,595,1
gold,614,4
gold,622,2
gold,633,2
hybrid,-679,1
hybrid,-677,1
hybrid,-557,1
hybrid,-523,4
hybrid,-438,1
hybrid,-401,1
hybrid,-395,1
hybrid,-364,1
hybrid,-361,1
hybrid,-343,1
hybrid,-319,1
hybrid,-306,1
hybrid,-285,2
hybrid,-282,3
hybrid,-242,1
hybrid,-234,5
hybrid,-207,2
hybrid,-176,5
hybrid,-170,2
hybrid,-168,1
hybrid,-152,5
hybrid,-139,1
hybrid,-125,3
hybrid,-107,6
hybrid,-96,2
hybrid,-86,3
hybrid,-78,7
hybrid,-75,3
hybrid,-73,4
hybrid,-67,11
hybrid,-43,23
hybrid,-35,14
hybrid,-30,15
hybrid,-20,34
hybrid,-4,87
hybrid,7,817
hybrid,18,297
hybrid,23,275
hybrid,28,295
hybrid,37,181
hybrid,39,136
hybrid,50,119
hybrid,55,118
hybrid,57,137
hybrid,65,76
hybrid,76,70
hybrid,89,56
hybrid,92,54
hybrid,97,53
hybrid,102,42
hybrid,105,47
hybrid,127,37
hybrid,129,54
hybrid,135,37
hybrid,147,33
hybrid,148,37
hybrid,150,32
hybrid,156,33
hybrid,158,40
hybrid,169,30
hybrid,174,25
hybrid,177,25
hybrid,179,27
hybrid,185,21
hybrid,190,19
hybrid,200,36
hybrid,203,33
hybrid,206,31
hybrid,211,32
hybrid,222,20
hybrid,230,24
hybrid,235,24
hybrid,238,22
hybrid,241,20
hybrid,245,14
hybrid,248,18
hybrid,251,30
hybrid,283,15
hybrid,286,20
hybrid,288,17
hybrid,291,14
hybrid,293,26
hybrid,301,22
hybrid,304,17
hybrid,306,27
hybrid,323,22
hybrid,325,14
hybrid,339,14
hybrid,341,12
hybrid,343,15
hybrid,344,11
hybrid,346,17
hybrid,351,10
hybrid,362,11
hybrid,365,13
hybrid,367,17
hybrid,368,20
hybrid,375,11
hybrid,384,14
hybrid,386,7
hybrid,399,6
hybrid,420,14
hybrid,421,6
hybrid,423,14
hybrid,428,12
hybrid,431,8
hybrid,439,6
hybrid,441,8
hybrid,442,13
hybrid,450,7
hybrid,458,8
hybrid,463,8
hybrid,497,3
hybrid,505,4
hybrid,508,2
hybrid,513,2
hybrid,516,5
hybrid,521,6
hybrid,532,3
hybrid,534,3
hybrid,540,2
hybrid,545,3
hybrid,555,3
hybrid,561,1
hybrid,564,1
hybrid,569,2
hybrid,577,2
hybrid,587,1
hybrid,592,2
hybrid,598,1
hybrid,600,2
hybrid,606,2
hybrid,609,1
hybrid,611,1
hybrid,627,3
hybrid,-1136,1
hybrid,-598,1
hybrid,-540,1
hybrid,-530,1
hybrid,-513,1
hybrid,-497,1
hybrid,-479,1
hybrid,-439,1
hybrid,-432,3
hybrid,-408,7
hybrid,-389,1
hybrid,-310,1
hybrid,-309,1
hybrid,-289,1
hybrid,-288,1
hybrid,-283,1
hybrid,-275,2
hybrid,-254,1
hybrid,-249,2
hybrid,-206,1
hybrid,-203,1
hybrid,-191,2
hybrid,-183,1
hybrid,-182,1
hybrid,-175,11
hybrid,-172,3
hybrid,-161,1
hybrid,-158,1
hybrid,-150,3
hybrid,-148,4
hybrid,-143,2
hybrid,-140,2
hybrid,-137,7
hybrid,-124,5
hybrid,-111,5
hybrid,-108,2
hybrid,-106,4
hybrid,-82,3
hybrid,-79,11
hybrid,-63,12
hybrid,-45,15
hybrid,-40,12
hybrid,-32,15
hybrid,-21,21
hybrid,-10,56
hybrid,-5,43
hybrid,-2,205
hybrid,3,1125
hybrid,9,542
hybrid,14,447
hybrid,25,296
hybrid,38,140
hybrid,43,143
hybrid,46,110
hybrid,48,147
hybrid,51,121
hybrid,53,136
hybrid,56,120
hybrid,75,95
hybrid,78,62
hybrid,85,66
hybrid,109,47
hybrid,114,51
hybrid,115,45
hybrid,117,29
hybrid,122,43
hybrid,130,34
hybrid,144,37
hybrid,152,38
hybrid,154,38
hybrid,167,37
hybrid,173,28
hybrid,175,27
hybrid,178,19
hybrid,181,28
hybrid,184,34
hybrid,186,30
hybrid,192,39
hybrid,194,20
hybrid,204,26
hybrid,207,34
hybrid,210,45
hybrid,212,33
hybrid,221,17
hybrid,223,24
hybrid,229,23
hybrid,249,23
hybrid,258,20
hybrid,266,54
hybrid,282,15
hybrid,289,16
hybrid,292,16
hybrid,294,24
hybrid,300,23
hybrid,302,17
hybrid,303,12
hybrid,313,10
hybrid,316,16
hybrid,318,10
hybrid,321,16
hybrid,329,12
hybrid,335,12
hybrid,340,12
hybrid,348,16
hybrid,358,16
hybrid,380,11
hybrid,385,11
hybrid,387,12
hybrid,393,8
hybrid,400,8
hybrid,401,8
hybrid,406,6
hybrid,422,10
hybrid,425,7
hybrid,430,5
hybrid,433,9
hybrid,440,9
hybrid,456,7
hybrid,459,6
hybrid,462,15
hybrid,469,15
hybrid,470,5
hybrid,478,4
hybrid,488,4
hybrid,490,3
hybrid,493,1
hybrid,496,4
hybrid,514,1
hybrid,515,4
hybrid,517,5
hybrid,520,3
hybrid,523,1
hybrid,530,5
hybrid,531,5
hybrid,536,4
hybrid,546,2
hybrid,549,6
hybrid,559,2
hybrid,573,2
hybrid,576,2
hybrid,581,3
hybrid,586,1
hybrid,589,1
hybrid,594,1
hybrid,602,2
hybrid,612,2
hybrid,615,2
hybrid,620,2
hybrid,-658,1
hybrid,-520,1
hybrid,-464,2
hybrid,-462,1
hybrid,-443,1
hybrid,-441,1
hybrid,-420,1
hybrid,-403,1
hybrid,-388,3
hybrid,-387,1
hybrid,-372,1
hybrid,-322,2
hybrid,-314,1
hybrid,-277,1
hybrid,-266,3
hybrid,-250,2
hybrid,-247,2
hybrid,-237,1
hybrid,-232,2
hybrid,-231,2
hybrid,-226,1
hybrid,-205,2
hybrid,-202,3
hybrid,-157,1
hybrid,-149,1
hybrid,-142,2
hybrid,-141,1
hybrid,-134,9
hybrid,-133,3
hybrid,-128,6
hybrid,-120,2
hybrid,-118,1
hybrid,-115,3
hybrid,-109,2
hybrid,-104,5
hybrid,-89,4
hybrid,-88,3
hybrid,-81,4
hybrid,-80,6
hybrid,-70,10
hybrid,-64,6
hybrid,-62,1
hybrid,-59,5
hybrid,-57,8
hybrid,-56,23
hybrid,-54,14
hybrid,-44,12
hybrid,-41,6
hybrid,-33,14
hybrid,-25,14
hybrid,-22,24
hybrid,-12,22
hybrid,-9,34
hybrid,-3,119
hybrid,-1,220
hybrid,12,407
hybrid,31,217
hybrid,36,203
hybrid,73,62
hybrid,74,72
hybrid,79,73
hybrid,87,73
hybrid,95,61
hybrid,100,64
hybrid,103,51
hybrid,110,36
hybrid,111,53
hybrid,113,58
hybrid,119,51
hybrid,124,33
hybrid,134,38
hybrid,137,31
hybrid,143,35
hybrid,145,33
hybrid,153,39
hybrid,155,23
hybrid,166,38
hybrid,172,21
hybrid,187,32
hybrid,193,34
hybrid,195,30
hybrid,214,27
hybrid,224,16
hybrid,225,21
hybrid,227,23
hybrid,243,23
hybrid,254,30
hybrid,261,24
hybrid,267,26
hybrid,269,35
hybrid,270,19
hybrid,277,14
hybrid,278,21
hybrid,285,16
hybrid,296,10
hybrid,299,30
hybrid,312,20
hybrid,315,13
hybrid,333,9
hybrid,338,10
hybrid,354,11
hybrid,357,28
hybrid,359,8
hybrid,370,8
hybrid,378,33
hybrid,389,12
hybrid,391,16
hybrid,394,13
hybrid,397,12
hybrid,405,20
hybrid,407,8
hybrid,412,8
hybrid,415,9
hybrid,426,12
hybrid,436,4
hybrid,437,7
hybrid,444,9
hybrid,452,4
hybrid,455,10
hybrid,457,5
hybrid,460,5
hybrid,465,3
hybrid,468,6
hybrid,473,6
hybrid,476,1
hybrid,479,2
hybrid,481,2
hybrid,482,4
hybrid,487,2
hybrid,489,3
hybrid,502,4
hybrid,510,4
hybrid,511,2
hybrid,519,3
hybrid,527,1
hybrid,542,3
hybrid,547,3
hybrid,548,1
hybrid,563,2
hybrid,566,2
hybrid,572,2
hybrid,580,5
hybrid,582,4
hybrid,585,1
hybrid,590,2
hybrid,603,1
hybrid,608,1
hybrid,616,1
hybrid,625,4
hybrid,637,1
hybrid,-858,1
hybrid,-783,1
hybrid,-688,1
hybrid,-521,2
hybrid,-434,1
hybrid,-426,2
hybrid,-418,3
hybrid,-392,1
hybrid,-386,2
hybrid,-368,1
hybrid,-360,1
hybrid,-334,1
hybrid,-323,1
hybrid,-294,1
hybrid,-278,1
hybrid,-256,1
hybrid,-248,2
hybrid,-167,3
hybrid,-156,4
hybrid,-153,2
hybrid,-151,6
hybrid,-135,1
hybrid,-130,4
hybrid,-127,5
hybrid,-122,3
hybrid,-116,6
hybrid,-114,6
hybrid,-97,5
hybrid,-95,5
hybrid,-93,5
hybrid,-69,8
hybrid,-68,3
hybrid,-61,10
hybrid,-55,15
hybrid,-47,18
hybrid,-37,15
hybrid,-31,12
hybrid,-26,19
hybrid,-16,17
hybrid,-15,28
hybrid,-8,35
hybrid,6,817
hybrid,19,317
hybrid,24,292
hybrid,61,81
hybrid,62,100
hybrid,67,82
hybrid,72,69
hybrid,77,76
hybrid,83,70
hybrid,86,45
hybrid,93,59
hybrid,96,88
hybrid,106,46
hybrid,107,34
hybrid,112,40
hybrid,133,32
hybrid,139,41
hybrid,141,41
hybrid,146,37
hybrid,151,41
hybrid,159,40
hybrid,170,32
hybrid,189,40
hybrid,197,34
hybrid,213,31
hybrid,215,19
hybrid,218,24
hybrid,220,31
hybrid,226,29
hybrid,228,30
hybrid,231,21
hybrid,234,19
hybrid,239,20
hybrid,244,21
hybrid,255,17
hybrid,257,31
hybrid,260,17
hybrid,265,34
hybrid,268,18
hybrid,271,23
hybrid,273,27
hybrid,274,12
hybrid,290,24
hybrid,295,9
hybrid,297,16
hybrid,308,12
hybrid,310,15
hybrid,332,11
hybrid,334,18
hybrid,345,7
hybrid,350,12
hybrid,353,12
hybrid,356,14
hybrid,361,6
hybrid,363,20
hybrid,369,9
hybrid,371,13
hybrid,372,16
hybrid,374,13
hybrid,388,10
hybrid,390,8
hybrid,395,9
hybrid,408,2
hybrid,409,7
hybrid,414,7
hybrid,417,11
hybrid,419,18
hybrid,424,13
hybrid,427,14
hybrid,446,2
hybrid,448,5
hybrid,454,8
hybrid,461,7
hybrid,485,2
hybrid,486,6
hybrid,498,2
hybrid,499,1
hybrid,501,2
hybrid,507,4
hybrid,522,3
hybrid,538,1
hybrid,541,7
hybrid,543,3
hybrid,551,4
hybrid,565,2
hybrid,570,2
hybrid,575,2
hybrid,578,1
hybrid,584,1
hybrid,588,1
hybrid,604,2
hybrid,623,2
hybrid,626,9
hybrid,636,2
hybrid,-635,1
hybrid,-630,1
hybrid,-593,1
hybrid,-534,1
hybrid,-532,1
hybrid,-527,1
hybrid,-516,1
hybrid,-421,1
hybrid,-413,1
hybrid,-407,6
hybrid,-376,1
hybrid,-365,1
hybrid,-357,1
hybrid,-328,1
hybrid,-291,5
hybrid,-220,1
hybrid,-209,1
hybrid,-177,1
hybrid,-169,2
hybrid,-145,1
hybrid,-138,9
hybrid,-132,3
hybrid,-129,4
hybrid,-121,4
hybrid,-113,1
hybrid,-105,1
hybrid,-100,5
hybrid,-98,10
hybrid,-92,10
hybrid,-90,6
hybrid,-87,3
hybrid,-85,11
hybrid,-84,11
hybrid,-77,13
hybrid,-76,3
hybrid,-74,4
hybrid,-71,5
hybrid,-66,8
hybrid,-60,8
hybrid,-58,16
hybrid,-53,11
hybrid,-52,14
hybrid,-50,8
hybrid,-42,13
hybrid,-39,12
hybrid,-34,13
hybrid,-29,17
hybrid,-24,22
hybrid,-23,24
hybrid,-18,30
hybrid,-13,26
hybrid,-7,59
hybrid,0,1305
hybrid,1,2580
hybrid,8,725
hybrid,11,430
hybrid,16,334
hybrid,17,326
hybrid,22,343
hybrid,27,294
hybrid,30,242
hybrid,32,205
hybrid,33,193
hybrid,35,222
hybrid,40,146
hybrid,41,158
hybrid,54,99
hybrid,59,95
hybrid,64,78
hybrid,69,88
hybrid,70,83
hybrid,80,67
hybrid,88,63
hybrid,91,55
hybrid,94,45
hybrid,98,74
hybrid,99,65
hybrid,101,58
hybrid,104,62
hybrid,120,36
hybrid,123,38
hybrid,125,31
hybrid,128,40
hybrid,131,32
hybrid,136,45
hybrid,138,36
hybrid,149,21
hybrid,157,38
hybrid,160,38
hybrid,162,29
hybrid,165,39
hybrid,168,33
hybrid,176,18
hybrid,183,23
hybrid,191,31
hybrid,196,30
hybrid,199,29
hybrid,202,29
hybrid,205,35
hybrid,236,33
hybrid,237,19
hybrid,242,22
hybrid,247,18
hybrid,250,19
hybrid,252,21
hybrid,263,8
hybrid,276,19
hybrid,279,21
hybrid,281,24
hybrid,284,17
hybrid,287,19
hybrid,305,13
hybrid,311,5
hybrid,319,16
hybrid,324,8
hybrid,326,19
hybrid,327,7
hybrid,337,7
hybrid,342,18
hybrid,347,15
hybrid,355,10
hybrid,364,11
hybrid,366,13
hybrid,377,16
hybrid,379,23
hybrid,382,15
hybrid,392,13
hybrid,398,11
hybrid,403,11
hybrid,411,6
hybrid,416,10
hybrid,432,6
hybrid,435,9
hybrid,438,4
hybrid,443,6
hybrid,445,7
hybrid,451,9
hybrid,453,2
hybrid,464,5
hybrid,467,13
hybrid,472,6
hybrid,475,3
hybrid,477,4
hybrid,480,3
hybrid,483,4
hybrid,504,4
hybrid,506,3
hybrid,509,1
hybrid,525,3
hybrid,528,1
hybrid,533,2
hybrid,552,4
hybrid,562,3
hybrid,567,5
hybrid,568,2
hybrid,583,1
hybrid,596,2
hybrid,597,1
hybrid,599,2
hybrid,621,1
hybrid,629,1
hybrid,-1704,1
hybrid,-1172,1
hybrid,-607,1
hybrid,-547,1
hybrid,-533,2
hybrid,-504,1
hybrid,-486,1
hybrid,-480,1
hybrid,-465,1
hybrid,-404,1
hybrid,-367,1
hybrid,-353,1
hybrid,-342,1
hybrid,-313,1
hybrid,-311,3
hybrid,-308,1
hybrid,-290,1
hybrid,-268,1
hybrid,-260,1
hybrid,-199,1
hybrid,-192,1
hybrid,-165,1
hybrid,-160,1
hybrid,-155,3
hybrid,-154,1
hybrid,-147,3
hybrid,-146,5
hybrid,-144,2
hybrid,-136,2
hybrid,-131,4
hybrid,-126,2
hybrid,-123,4
hybrid,-117,4
hybrid,-112,4
hybrid,-110,3
hybrid,-102,2
hybrid,-101,2
hybrid,-99,8
hybrid,-94,7
hybrid,-91,6
hybrid,-83,6
hybrid,-72,5
hybrid,-65,11
hybrid,-51,7
hybrid,-49,16
hybrid,-48,10
hybrid,-46,9
hybrid,-38,15
hybrid,-36,17
hybrid,-28,9
hybrid,-27,22
hybrid,-19,16
hybrid,-17,24
hybrid,-14,32
hybrid,-11,43
hybrid,-6,66
hybrid,2,1478
hybrid,4,958
hybrid,5,942
hybrid,10,464
hybrid,13,435
hybrid,15,368
hybrid,20,303
hybrid,21,338
hybrid,26,272
hybrid,29,259
hybrid,34,207
hybrid,42,158
hybrid,44,124
hybrid,45,103
hybrid,47,145
hybrid,49,169
hybrid,52,114
hybrid,58,95
hybrid,60,101
hybrid,63,99
hybrid,66,69
hybrid,68,69
hybrid,71,79
hybrid,81,53
hybrid,82,49
hybrid,84,65
hybrid,90,56
hybrid,108,55
hybrid,116,44
hybrid,118,44
hybrid,121,40
hybrid,126,52
hybrid,132,42
hybrid,140,46
hybrid,142,26
hybrid,161,31
hybrid,163,34
hybrid,164,26
hybrid,171,33
hybrid,180,27
hybrid,182,41
hybrid,188,31
hybrid,198,45
hybrid,201,19
hybrid,208,32
hybrid,209,22
hybrid,216,30
hybrid,217,22
hybrid,219,23
hybrid,232,19
hybrid,233,18
hybrid,240,29
hybrid,246,22
hybrid,253,30
hybrid,256,19
hybrid,259,18
hybrid,262,14
hybrid,264,27
hybrid,272,23
hybrid,275,20
hybrid,280,15
hybrid,298,28
hybrid,307,18
hybrid,309,16
hybrid,314,7
hybrid,317,13
hybrid,320,8
hybrid,322,13
hybrid,328,10
hybrid,330,17
hybrid,331,6
hybrid,336,15
hybrid,349,10
hybrid,352,12
hybrid,360,4
hybrid,373,9
hybrid,376,17
hybrid,381,10
hybrid,383,18
hybrid,396,7
hybrid,402,6
hybrid,404,6
hybrid,410,7
hybrid,413,12
hybrid,418,9
hybrid,429,10
hybrid,434,8
hybrid,447,6
hybrid,449,5
hybrid,466,5
hybrid,471,2
hybrid,474,5
hybrid,484,5
hybrid,492,7
hybrid,494,4
hybrid,495,3
hybrid,500,4
hybrid,503,3
hybrid,524,1
hybrid,526,5
hybrid,529,2
hybrid,535,1
hybrid,550,8
hybrid,558,1
hybrid,571,2
hybrid,574,1
hybrid,579,3
hybrid,593,1
hybrid,595,1
hybrid,601,3
hybrid,614,2
bronze,-2177,1
bronze,-718,1
bronze,-625,1
bronze,-535,9
bronze,-529,1
bronze,-487,1
bronze,-482,1
bronze,-460,1
bronze,-426,2
bronze,-381,1
bronze,-363,1
bronze,-362,1
bronze,-360,1
bronze,-355,3
bronze,-349,1
bronze,-338,1
bronze,-334,2
bronze,-302,2
bronze,-294,1
bronze,-278,1
bronze,-236,1
bronze,-198,1
bronze,-185,1
bronze,-180,2
bronze,-156,1
bronze,-153,3
bronze,-130,2
bronze,-127,3
bronze,-122,1
bronze,-119,1
bronze,-116,2
bronze,-114,3
bronze,-103,2
bronze,-97,5
bronze,-95,4
bronze,-93,1
bronze,-69,4
bronze,-68,4
bronze,-61,2
bronze,-55,18
bronze,-47,5
bronze,-37,7
bronze,-31,10
bronze,-26,10
bronze,-16,44
bronze,-15,50
bronze,-8,60
bronze,6,1651
bronze,19,425
bronze,24,384
bronze,61,160
bronze,62,153
bronze,67,156
bronze,72,120
bronze,77,138
bronze,83,97
bronze,86,90
bronze,93,85
bronze,96,102
bronze,106,67
bronze,107,69
bronze,112,69
bronze,133,55
bronze,139,47
bronze,141,59
bronze,146,46
bronze,151,56
bronze,159,52
bronze,170,41
bronze,189,38
bronze,197,37
bronze,213,29
bronze,215,32
bronze,218,37
bronze,220,29
bronze,226,26
bronze,228,78
bronze,231,43
bronze,234,31
bronze,239,25
bronze,244,16
bronze,255,25
bronze,257,42
bronze,260,30
bronze,265,40
bronze,268,23
bronze,271,42
bronze,273,28
bronze,274,33
bronze,290,23
bronze,295,21
bronze,297,16
bronze,308,23
bronze,310,21
bronze,332,24
bronze,334,46
bronze,345,20
bronze,350,28
bronze,353,17
bronze,356,33
bronze,361,38
bronze,363,44
bronze,369,37
bronze,371,28
bronze,372,22
bronze,374,23
bronze,388,30
bronze,390,23
bronze,395,23
bronze,408,11
bronze,409,14
bronze,414,7
bronze,417,14
bronze,419,18
bronze,424,10
bronze,427,9
bronze,446,18
bronze,448,16
bronze,454,11
bronze,461,8
bronze,485,10
bronze,486,10
bronze,491,9
bronze,498,7
bronze,499,9
bronze,501,9
bronze,507,6
bronze,522,6
bronze,538,11
bronze,541,2
bronze,543,1
bronze,551,2
bronze,554,5
bronze,565,5
bronze,570,3
bronze,575,4
bronze,578,1
bronze,584,2
bronze,588,4
bronze,604,1
bronze,626,2
bronze,631,1
bronze,-1386,1
bronze,-1140,1
bronze,-647,1
bronze,-616,1
bronze,-581,1
bronze,-512,1
bronze,-501,1
bronze,-488,2
bronze,-467,1
bronze,-441,2
bronze,-440,1
bronze,-372,2
bronze,-366,1
bronze,-348,1
bronze,-327,1
bronze,-298,1
bronze,-295,1
bronze,-284,1
bronze,-250,1
bronze,-239,1
bronze,-226,1
bronze,-221,1
bronze,-205,1
bronze,-202,2
bronze,-197,1
bronze,-186,1
bronze,-162,2
bronze,-157,1
bronze,-149,1
bronze,-142,2
bronze,-141,3
bronze,-128,1
bronze,-120,1
bronze,-118,3
bronze,-115,2
bronze,-109,10
bronze,-89,3
bronze,-88,5
bronze,-81,3
bronze,-70,3
bronze,-64,2
bronze,-59,4
bronze,-57,9
bronze,-56,10
bronze,-54,18
bronze,-44,2
bronze,-41,8
bronze,-33,4
bronze,-25,19
bronze,-22,25
bronze,-12,53
bronze,-9,62
bronze,-3,107
bronze,-1,499
bronze,12,633
bronze,31,312
bronze,36,285
bronze,73,140
bronze,74,128
bronze,79,131
bronze,87,86
bronze,95,71
bronze,100,62
bronze,103,82
bronze,110,67
bronze,111,58
bronze,113,90
bronze,119,56
bronze,124,82
bronze,134,57
bronze,137,61
bronze,143,54
bronze,145,51
bronze,153,59
bronze,155,37
bronze,166,27
bronze,172,18
bronze,187,33
bronze,193,34
bronze,195,40
bronze,214,33
bronze,224,29
bronze,225,31
bronze,227,26
bronze,243,31
bronze,254,33
bronze,261,30
bronze,267,22
bronze,269,29
bronze,270,32
bronze,277,28
bronze,278,19
bronze,285,39
bronze,296,20
bronze,299,21
bronze,312,30
bronze,315,27
bronze,333,12
bronze,338,14
bronze,354,26
bronze,357,25
bronze,359,27
bronze,370,26
bronze,378,26
bronze,389,17
bronze,391,31
bronze,394,25
bronze,397,17
bronze,405,13
bronze,407,19
bronze,412,16
bronze,415,8
bronze,426,15
bronze,436,9
bronze,437,12
bronze,444,4
bronze,452,4
bronze,455,12
bronze,457,10
bronze,460,9
bronze,465,9
bronze,468,4
bronze,473,5
bronze,476,15
bronze,479,10
bronze,481,9
bronze,482,6
bronze,487,13
bronze,489,6
bronze,502,4
bronze,510,11
bronze,511,17
bronze,519,1
bronze,527,7
bronze,539,11
bronze,542,1
bronze,547,2
bronze,548,3
bronze,553,5
bronze,563,5
bronze,566,4
bronze,572,1
bronze,580,7
bronze,582,3
bronze,585,1
bronze,590,1
bronze,608,2
bronze,616,2
bronze,617,2
bronze,619,1
bronze,625,3
bronze,637,1
bronze,-851,1
bronze,-713,1
bronze,-703,2
bronze,-573,1
bronze,-555,1
bronze,-549,1
bronze,-538,1
bronze,-536,7
bronze,-496,1
bronze,-481,1
bronze,-459,1
bronze,-449,1
bronze,-446,2
bronze,-412,1
bronze,-375,1
bronze,-361,1
bronze,-350,1
bronze,-345,2
bronze,-305,1
bronze,-279,1
bronze,-242,2
bronze,-234,3
bronze,-207,1
bronze,-184,1
bronze,-176,1
bronze,-171,1
bronze,-170,1
bronze,-152,1
bronze,-139,1
bronze,-107,3
bronze,-96,2
bronze,-86,4
bronze,-78,2
bronze,-75,7
bronze,-73,2
bronze,-67,2
bronze,-43,8
bronze,-35,6
bronze,-30,13
bronze,-20,31
bronze,-4,80
bronze,7,1538
bronze,18,488
bronze,23,354
bronze,28,394
bronze,37,237
bronze,39,195
bronze,50,158
bronze,55,162
bronze,57,161
bronze,65,147
bronze,76,138
bronze,89,70
bronze,92,83
bronze,97,95
bronze,102,64
bronze,105,75
bronze,127,46
bronze,129,72
bronze,135,66
bronze,147,64
bronze,148,55
bronze,150,53
bronze,156,36
bronze,158,43
bronze,169,44
bronze,174,31
bronze,177,31
bronze,179,33
bronze,185,45
bronze,190,46
bronze,200,35
bronze,203,28
bronze,206,40
bronze,211,25
bronze,222,25
bronze,230,30
bronze,235,47
bronze,238,31
bronze,241,36
bronze,245,30
bronze,248,28
bronze,251,25
bronze,283,31
bronze,286,33
bronze,288,27
bronze,291,23
bronze,293,30
bronze,301,30
bronze,304,27
bronze,306,22
bronze,323,29
bronze,325,26
bronze,339,31
bronze,341,26
bronze,343,35
bronze,344,16
bronze,346,25
bronze,351,16
bronze,362,37
bronze,365,29
bronze,367,27
bronze,368,23
bronze,375,23
bronze,384,30
bronze,386,20
bronze,399,9
bronze,420,16
bronze,421,26
bronze,423,12
bronze,428,14
bronze,431,8
bronze,439,8
bronze,441,10
bronze,442,7
bronze,450,7
bronze,458,7
bronze,463,1
bronze,497,13
bronze,505,7
bronze,508,7
bronze,513,5
bronze,516,2
bronze,521,4
bronze,532,3
bronze,534,4
bronze,537,2
bronze,540,1
bronze,545,5
bronze,555,3
bronze,556,9
bronze,561,9
bronze,564,3
bronze,592,2
bronze,598,6
bronze,606,2
bronze,609,3
bronze,627,1
bronze,630,2
bronze,632,1
bronze,-789,1
bronze,-667,1
bronze,-609,3
bronze,-572,1
bronze,-567,1
bronze,-548,2
bronze,-530,2
bronze,-506,3
bronze,-503,1
bronze,-492,1
bronze,-466,1
bronze,-452,1
bronze,-445,1
bronze,-410,3
bronze,-405,1
bronze,-400,1
bronze,-397,1
bronze,-394,1
