type,timediff,n_items
open,-198,1
open,-185,2
open,-167,3
open,-159,3
open,-156,2
open,-153,6
open,-151,8
open,-135,5
open,-130,6
open,-127,5
open,-122,4
open,-119,7
open,-116,9
open,-114,14
open,-103,7
open,-97,5
open,-95,4
open,-93,7
open,-69,21
open,-68,13
open,-61,16
open,-55,22
open,-47,27
open,-37,31
open,-31,17
open,-26,26
open,-16,26
open,-15,26
open,-8,56
open,6,1672
open,19,534
open,24,412
open,61,142
open,62,149
open,67,132
open,72,108
open,77,159
open,83,111
open,86,101
open,93,84
open,96,85
open,106,96
open,107,78
open,112,93
open,133,54
open,139,59
open,141,43
open,146,52
open,151,61
open,159,44
open,170,48
open,189,64
open,197,44
open,213,34
open,215,34
open,218,47
open,220,41
open,226,32
open,228,41
open,231,32
open,234,30
open,239,45
open,244,35
open,255,34
open,53,168
open,56,180
open,75,102
open,78,139
open,85,117
open,109,83
open,114,79
open,115,65
open,117,78
open,122,68
open,130,64
open,144,49
open,152,51
open,154,64
open,167,44
open,173,40
open,175,54
open,178,35
open,181,36
open,184,35
open,186,25
open,192,46
open,194,46
open,204,51
open,207,42
open,210,53
open,212,44
open,221,38
open,223,43
open,229,35
open,249,43
open,258,43
open,266,38
open,282,28
open,289,21
open,292,28
open,294,35
open,300,36
open,302,28
open,303,18
open,313,29
open,316,21
open,318,30
open,321,23
open,329,26
open,335,29
open,340,22
open,348,24
open,358,11
open,380,16
open,385,17
open,387,16
open,393,23
open,400,17
open,401,10
open,406,18
open,422,11
open,425,15
open,430,23
open,433,18
open,440,7
open,456,14
open,459,7
open,462,13
open,469,15
open,470,12
open,478,9
open,488,14
open,490,10
open,493,11
open,496,6
open,514,6
open,515,7
open,517,5
open,520,10
open,523,8
open,530,4
open,531,11
open,536,4
open,546,12
open,549,5
open,559,9
open,573,4
open,576,4
open,581,4
open,586,3
open,589,1
open,594,5
open,602,2
open,607,6
open,612,3
open,613,3
open,615,1
open,620,1
open,639,1
closed,-3077,1
closed,-2844,1
closed,-2479,1
closed,-2388,1
closed,-2370,1
closed,-2328,1
closed,-2224,1
closed,-2116,1
closed,-2107,1
closed,-2054,1
closed,-2033,1
closed,-2015,1
closed,-2001,1
closed,-1988,1
closed,-1957,2
closed,-1946,1
closed,-1944,1
closed,-1927,2
closed,-1882,1
closed,-1867,1
closed,-1779,1
closed,-1758,1
closed,-1721,1
closed,-1710,1
closed,-1684,1
closed,-1639,1
closed,-1599,1
closed,-1589,1
closed,-1581,1
closed,-1543,1
closed,-1533,1
closed,-1511,2
closed,-1496,1
closed,-1466,1
closed,-1430,2
closed,-1414,1
closed,-1411,1
closed,-1406,5
closed,-1385,2
closed,-1376,1
closed,-1340,1
closed,-1334,1
closed,-1329,1
closed,-1324,1
closed,-1323,1
closed,-1300,3
closed,-1297,1
closed,-1295,1
closed,-1292,2
closed,-1289,1
closed,-1286,1
closed,-1281,1
closed,-1258,2
closed,-1249,2
closed,-1242,1
closed,-1228,2
closed,-1225,1
closed,-1217,1
closed,-1212,1
closed,-1202,1
closed,-1197,2
closed,-1191,1
closed,-1170,1
closed,-1151,1
closed,-1146,1
closed,-1141,2
closed,-1138,1
closed,-1115,1
closed,-1114,1
closed,-1099,1
closed,-1098,1
closed,-1093,1
closed,-1091,2
closed,-1090,1
closed,-1067,1
closed,-1035,1
closed,-1016,2
closed,-698,1
closed,-537,2
closed,-418,4
closed,-410,1
closed,-405,1
closed,-391,1
closed,-389,1
closed,-357,1
closed,-349,2
closed,-346,1
closed,-307,1
closed,-286,3
closed,-280,1
closed,-277,2
closed,-254,1
closed,-245,1
closed,-209,1
closed,-188,1
closed,-187,1
closed,-180,1
closed,-164,1
closed,-161,1
closed,-156,1
closed,-150,2
closed,-148,1
closed,-147,1
closed,-143,3
closed,-142,2
closed,-140,2
closed,-132,4
closed,-121,5
closed,-113,4
closed,-111,2
closed,-105,4
closed,-100,2
closed,-95,2
closed,-82,12
closed,-74,10
closed,-65,10
closed,-63,12
closed,-57,13
closed,-23,19
closed,-20,17
closed,-15,19
closed,-13,28
closed,-5,28
closed,-2,43
closed,9,328
closed,17,217
closed,25,221
closed,35,185
closed,49,137
closed,54,92
closed,64,88
closed,70,90
open,150,37
open,156,43
open,158,53
open,169,49
open,174,39
open,177,50
open,179,39
open,185,47
open,190,49
open,200,42
open,203,45
open,206,44
open,211,40
open,222,54
open,230,42
open,235,41
open,238,46
open,241,26
open,245,47
open,248,47
open,251,33
open,283,28
open,286,38
open,288,32
open,291,30
open,293,28
open,301,30
open,304,29
open,306,23
open,323,23
open,325,30
open,339,28
open,341,28
open,343,41
open,344,21
open,346,25
open,351,16
open,362,17
open,365,9
open,367,19
open,368,21
open,375,13
open,384,25
